run,tag,step,value,wall_time
grallator_flat,Episode_Reward/track_ang_vel_z_exp,15,0.09354536235332489,1778849913.3974288
grallator_flat,Episode_Reward/track_ang_vel_z_exp,16,0.10658147931098938,1778849914.410288
grallator_flat,Episode_Reward/track_ang_vel_z_exp,17,0.11006476730108261,1778849915.3822885
grallator_flat,Episode_Reward/track_ang_vel_z_exp,18,0.11115821450948715,1778849916.3629022
grallator_flat,Episode_Reward/track_ang_vel_z_exp,19,0.12501658499240875,1778849917.4309957
grallator_flat,Episode_Reward/track_ang_vel_z_exp,20,0.13197188079357147,1778849918.4079177
grallator_flat,Episode_Reward/track_ang_vel_z_exp,21,0.13197188079357147,1778849919.3797736
grallator_flat,Episode_Reward/track_ang_vel_z_exp,22,0.13197188079357147,1778849920.3447895
grallator_flat,Episode_Reward/track_ang_vel_z_exp,23,0.13889822363853455,1778849921.3400438
grallator_flat,Episode_Reward/track_ang_vel_z_exp,24,0.1557193249464035,1778849922.3158085
grallator_flat,Episode_Reward/track_ang_vel_z_exp,25,0.1557193249464035,1778849923.2992654
grallator_flat,Episode_Reward/track_ang_vel_z_exp,26,0.1557193249464035,1778849924.2798524
grallator_flat,Episode_Reward/track_ang_vel_z_exp,27,0.1557193249464035,1778849925.2498615
grallator_flat,Episode_Reward/track_ang_vel_z_exp,28,0.1557193249464035,1778849926.2305946
grallator_flat,Episode_Reward/track_ang_vel_z_exp,29,0.1557193249464035,1778849927.2242997
grallator_flat,Episode_Reward/track_ang_vel_z_exp,30,0.1557193249464035,1778849928.3063614
grallator_flat,Episode_Reward/track_ang_vel_z_exp,31,0.19301837682724,1778849929.3320968
grallator_flat,Episode_Reward/track_ang_vel_z_exp,32,0.2078813761472702,1778849930.3612132
grallator_flat,Episode_Reward/track_ang_vel_z_exp,33,0.21494778990745544,1778849931.3671975
grallator_flat,Episode_Reward/track_ang_vel_z_exp,34,0.2235308140516281,1778849932.3911607
grallator_flat,Episode_Reward/track_ang_vel_z_exp,35,0.22524742782115936,1778849933.4037676
grallator_flat,Episode_Reward/track_ang_vel_z_exp,36,0.22524742782115936,1778849934.4356203
grallator_flat,Episode_Reward/track_ang_vel_z_exp,37,0.22524742782115936,1778849935.4532976
grallator_flat,Episode_Reward/track_ang_vel_z_exp,38,0.22524742782115936,1778849936.4760437
grallator_flat,Episode_Reward/track_ang_vel_z_exp,39,0.22524742782115936,1778849937.5091252
grallator_flat,Episode_Reward/track_ang_vel_z_exp,40,0.2600954473018646,1778849938.550003
grallator_flat,Episode_Reward/track_ang_vel_z_exp,41,0.26706501841545105,1778849939.5764623
grallator_flat,Episode_Reward/track_ang_vel_z_exp,42,0.26706501841545105,1778849940.6010034
grallator_flat,Episode_Reward/track_ang_vel_z_exp,43,0.26706501841545105,1778849941.6244342
grallator_flat,Episode_Reward/track_ang_vel_z_exp,44,0.26706501841545105,1778849942.6541212
grallator_flat,Episode_Reward/track_ang_vel_z_exp,45,0.27556943893432617,1778849943.7016408
grallator_flat,Episode_Reward/track_ang_vel_z_exp,46,0.27952057123184204,1778849944.725657
grallator_flat,Episode_Reward/track_ang_vel_z_exp,47,0.280074805021286,1778849945.759868
grallator_flat,Episode_Reward/track_ang_vel_z_exp,48,0.280074805021286,1778849946.7764351
grallator_flat,Episode_Reward/track_ang_vel_z_exp,49,0.280074805021286,1778849947.7887836
grallator_flat,Episode_Reward/track_ang_vel_z_exp,50,0.280074805021286,1778849948.8189857
grallator_flat,Episode_Reward/track_ang_vel_z_exp,51,0.280074805021286,1778849949.90723
grallator_flat,Episode_Reward/track_ang_vel_z_exp,52,0.27875816822052,1778849950.9354837
grallator_flat,Episode_Reward/track_ang_vel_z_exp,53,0.2826990485191345,1778849951.9641712
grallator_flat,Episode_Reward/track_ang_vel_z_exp,54,0.2837505042552948,1778849952.9768562
grallator_flat,Episode_Reward/track_ang_vel_z_exp,55,0.2837505042552948,1778849953.992658
grallator_flat,Episode_Reward/track_ang_vel_z_exp,56,0.2838076949119568,1778849955.0058334
grallator_flat,Episode_Reward/track_ang_vel_z_exp,57,0.28561127185821533,1778849956.0577767
grallator_flat,Episode_Reward/track_ang_vel_z_exp,58,0.2837432324886322,1778849957.085137
grallator_flat,Episode_Reward/track_ang_vel_z_exp,59,0.2817429006099701,1778849958.0978947
grallator_flat,Episode_Reward/track_ang_vel_z_exp,60,0.2840419113636017,1778849959.125957
grallator_flat,Episode_Reward/track_ang_vel_z_exp,61,0.28463074564933777,1778849960.1612194
grallator_flat,Episode_Reward/track_ang_vel_z_exp,62,0.2824055552482605,1778849961.292543
grallator_flat,Episode_Reward/track_ang_vel_z_exp,63,0.2824055552482605,1778849962.3114858
grallator_flat,Episode_Reward/track_ang_vel_z_exp,64,0.2824055552482605,1778849963.328062
